enrolled_user,target,mechanism,distinct_calib_impostors,target_FAR,tolerance,n_candidates,n_rejected_unreachable,n_in_band,n_in_band_rejected_unreachable,n_eligible,achievable_min_FAR,achievable_max_FAR,achievable_min_FAR_reachable,achievable_max_FAR_reachable,feasible,chosen_index,chosen_params,calib_FAR,calib_FRR
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,sprt,12,0.05,0.01,4725,225,27,15,12,0.0006944444444444445,0.20902777777777778,0.001388888888888889,0.20902777777777778,True,86.0,"{""A"": 0.5, ""B"": 2.0, ""delta"": -1.6}",0.04513888888888889,0.003472222222222222
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,instantaneous,12,0.03,0.01,40,0,0,0,0,0.0,0.9715277777777778,0.0,0.9715277777777778,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,moving_average,12,0.03,0.01,160,0,10,0,10,0.0,0.99375,0.0,0.99375,True,48.0,"{""theta"": 0.8729388942774006, ""w"": 3}",0.021527777777777778,0.012847222222222222
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,ewma,12,0.03,0.01,160,0,5,0,5,0.0,1.0,0.0,1.0,True,54.0,"{""theta"": 0.8738319398642095, ""alpha"": 0.3}",0.02013888888888889,0.04513888888888889
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,majority_vote,12,0.03,0.01,200,0,23,0,23,0.0,0.9944444444444445,0.0,0.9944444444444445,True,71.0,"{""theta"": 0.8778481280310378, ""w"": 5, ""k"": 3}",0.029861111111111113,0.04201388888888889
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,debounce,12,0.03,0.01,160,0,12,0,12,0.0,1.0,0.0,1.0,True,65.0,"{""theta"": 0.8859223957322988, ""n"": 3}",0.029166666666666667,0.15347222222222223
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,margin_dual_threshold,12,0.03,0.01,160,64,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,hysteresis,12,0.03,0.01,480,140,25,9,16,0.0,1.0,0.001388888888888889,1.0,True,241.0,"{""theta"": 0.9031037827352085, ""margin"": 0.05, ""ttt_frames"": 3}",0.029166666666666667,0.20520833333333333
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,trust_model,12,0.03,0.01,360,64,12,3,9,0.0,1.0,0.0,1.0,True,223.0,"{""theta"": 0.9221144519883608, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.02847222222222222,0.42291666666666666
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,trust_model_single,12,0.03,0.01,360,0,19,0,19,0.0,1.0,0.0,1.0,True,134.0,"{""theta"": 0.8778481280310378, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.020833333333333332,0.06076388888888889
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,sprt,12,0.03,0.01,4725,225,40,15,25,0.0006944444444444445,0.20902777777777778,0.001388888888888889,0.20902777777777778,True,44.0,"{""A"": 0.5, ""B"": 1.0, ""delta"": -1.6}",0.022222222222222223,0.002777777777777778
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.07,instantaneous,12,0.07,0.01,50,0,0,0,0,0.0,0.9715277777777778,0.0,0.9715277777777778,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.07,moving_average,12,0.07,0.01,200,0,1,0,1,0.0,0.99375,0.0,0.99375,True,99.0,"{""theta"": 0.8778481280310378, ""w"": 20}",0.06388888888888888,0.12291666666666666
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.07,ewma,12,0.07,0.01,200,0,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.07,majority_vote,12,0.07,0.01,250,0,1,0,1,0.0,0.9944444444444445,0.0,0.9944444444444445,True,118.0,"{""theta"": 0.8738319398642095, ""w"": 10, ""k"": 6}",0.06597222222222222,0.041666666666666664
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.07,debounce,12,0.07,0.01,200,0,4,0,4,0.0,1.0,0.0,1.0,True,94.0,"{""theta"": 0.8738319398642095, ""n"": 5}",0.06666666666666667,0.03333333333333333
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.07,margin_dual_threshold,12,0.07,0.01,200,74,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.07,hysteresis,12,0.07,0.01,600,140,7,3,4,0.0,1.0,0.001388888888888889,1.0,True,350.0,"{""theta"": 0.8998060135790494, ""margin"": 0.05, ""ttt_frames"": 5}",0.06666666666666667,0.19340277777777778
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.07,trust_model,12,0.07,0.01,450,74,4,0,4,0.0,1.0,0.0,1.0,True,285.0,"{""theta"": 0.906886517943744, ""gain"": 0.6, ""decay"": 0.0, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.06319444444444444,0.32569444444444445
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.07,trust_model_single,12,0.07,0.01,450,0,6,0,6,0.0,1.0,0.0,1.0,True,247.0,"{""theta"": 0.8900355771096023, ""gain"": 0.3, ""decay"": 0.05, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.06180555555555556,0.225
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.07,sprt,12,0.07,0.01,4725,225,27,12,15,0.0006944444444444445,0.20902777777777778,0.001388888888888889,0.20902777777777778,True,107.0,"{""A"": 0.5, ""B"": 2.8284271247461903, ""delta"": -1.6}",0.06527777777777778,0.004166666666666667
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.05,instantaneous,12,0.05,0.01,80,0,7,0,7,0.0,0.9701388888888889,0.0,0.9701388888888889,True,39.0,"{""theta"": 0.8280450070323491}",0.04027777777777778,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.05,moving_average,12,0.05,0.01,320,0,13,0,13,0.0,0.9909722222222223,0.0,0.9909722222222223,True,156.0,"{""theta"": 0.8280450070323491, ""w"": 3}",0.04583333333333333,0.013541666666666667
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.05,ewma,12,0.05,0.01,320,0,12,0,12,0.0,1.0,0.0,1.0,True,159.0,"{""theta"": 0.8280450070323491, ""alpha"": 0.5}",0.04375,0.013194444444444444
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.05,majority_vote,12,0.05,0.01,400,0,21,0,21,0.0,0.9715277777777778,0.0,0.9715277777777778,True,240.0,"{""theta"": 0.8676652601969056, ""w"": 3, ""k"": 2}",0.041666666666666664,0.00798611111111111
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.05,debounce,12,0.05,0.01,320,0,10,0,10,0.0,0.98125,0.0,0.98125,True,192.0,"{""theta"": 0.8676652601969056, ""n"": 2}",0.041666666666666664,0.00798611111111111
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.05,margin_dual_threshold,12,0.05,0.01,320,92,8,0,8,0.0,1.0,0.0,1.0,True,156.0,"{""theta"": 0.8280450070323491, ""margin"": 0.05}",0.041666666666666664,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.05,hysteresis,12,0.05,0.01,960,192,8,1,7,0.0,1.0,0.0,1.0,True,528.0,"{""theta"": 0.8486610716990461, ""margin"": 0.05, ""ttt_frames"": 2}",0.04722222222222222,0.00798611111111111
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.05,trust_model,12,0.05,0.01,720,92,14,2,12,0.0,1.0,0.0,1.0,True,501.0,"{""theta"": 0.9094836246734981, ""gain"": 0.6, ""decay"": 0.0, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.05,0.23993055555555556
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.05,trust_model_single,12,0.05,0.01,720,0,22,0,22,0.0,1.0,0.0,1.0,True,386.0,"{""theta"": 0.8438982395944421, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.04791666666666667,0.030208333333333334
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.05,sprt,12,0.05,0.01,4725,0,152,0,152,0.0,0.06875,0.0,0.06875,True,245.0,"{""A"": 0.5, ""B"": 22.627416997969522, ""delta"": 0.8000000000000003}",0.041666666666666664,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03,instantaneous,12,0.03,0.01,80,0,7,0,7,0.0,0.9701388888888889,0.0,0.9701388888888889,True,38.0,"{""theta"": 0.8749645742209033}",0.022222222222222223,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03,moving_average,12,0.03,0.01,320,0,21,0,21,0.0,0.9909722222222223,0.0,0.9909722222222223,True,132.0,"{""theta"": 0.8597442079720556, ""w"": 3}",0.029166666666666667,0.014930555555555556
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03,ewma,12,0.03,0.01,320,0,16,0,16,0.0,1.0,0.0,1.0,True,135.0,"{""theta"": 0.8597442079720556, ""alpha"": 0.5}",0.029861111111111113,0.017013888888888887
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03,majority_vote,12,0.03,0.01,400,0,26,0,26,0.0,0.9715277777777778,0.0,0.9715277777777778,True,210.0,"{""theta"": 0.8861517516473213, ""w"": 3, ""k"": 2}",0.029861111111111113,0.008333333333333333
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03,debounce,12,0.03,0.01,320,0,11,0,11,0.0,0.98125,0.0,0.98125,True,180.0,"{""theta"": 0.8922428174731972, ""n"": 2}",0.025,0.009027777777777777
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03,margin_dual_threshold,12,0.03,0.01,320,109,5,0,5,0.0,1.0,0.0,1.0,True,144.0,"{""theta"": 0.8694436786139319, ""margin"": 0.05}",0.02013888888888889,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03,hysteresis,12,0.03,0.01,960,208,68,31,37,0.0,1.0,0.0,1.0,True,444.0,"{""theta"": 0.8714308341447582, ""margin"": 0.05, ""ttt_frames"": 2}",0.02013888888888889,0.009027777777777777
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03,trust_model,12,0.03,0.01,720,105,41,4,37,0.0,1.0,0.0,1.0,True,314.0,"{""theta"": 0.8650477743775213, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.027083333333333334,0.06041666666666667
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03,trust_model_single,12,0.03,0.01,720,0,32,0,32,0.0,1.0,0.0,1.0,True,332.0,"{""theta"": 0.8694436786139319, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.02847222222222222,0.03854166666666667
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.03,sprt,12,0.03,0.01,4725,0,1146,0,1146,0.0,0.06875,0.0,0.06875,True,8.0,"{""A"": 0.5, ""B"": 0.5, ""delta"": -0.3999999999999999}",0.021527777777777778,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,instantaneous,12,0.07,0.01,80,0,7,0,7,0.0,0.9701388888888889,0.0,0.9701388888888889,True,39.0,"{""theta"": 0.7791480811733976}",0.06041666666666667,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,moving_average,12,0.07,0.01,320,0,14,0,14,0.0,0.9909722222222223,0.0,0.9909722222222223,True,184.0,"{""theta"": 0.7906431121621004, ""w"": 3}",0.06111111111111111,0.010763888888888889
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,ewma,12,0.07,0.01,320,0,15,0,15,0.0,1.0,0.0,1.0,True,151.0,"{""theta"": 0.7772916956461261, ""alpha"": 0.5}",0.06944444444444445,0.008680555555555556
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,majority_vote,12,0.07,0.01,400,0,29,0,29,0.0,0.9715277777777778,0.0,0.9715277777777778,True,245.0,"{""theta"": 0.8018271742322376, ""w"": 3, ""k"": 2}",0.06041666666666667,0.00798611111111111
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,debounce,12,0.07,0.01,320,0,17,0,17,0.0,0.98125,0.0,0.98125,True,192.0,"{""theta"": 0.7991344801471384, ""n"": 2}",0.06111111111111111,0.00798611111111111
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,margin_dual_threshold,12,0.07,0.01,320,79,2,0,2,0.0,1.0,0.0,1.0,True,152.0,"{""theta"": 0.7785598367876849, ""margin"": 0.05}",0.06111111111111111,0.0
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,hysteresis,12,0.07,0.01,960,192,45,14,31,0.0,1.0,0.0,1.0,True,564.0,"{""theta"": 0.7982054373193613, ""margin"": 0.05, ""ttt_frames"": 2}",0.0625,0.00798611111111111
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,trust_model,12,0.07,0.01,720,79,3,0,3,0.0,1.0,0.0,1.0,True,588.0,"{""theta"": 0.9456499899537875, ""gain"": 0.3, ""decay"": 0.0, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.06597222222222222,0.49375
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,trust_model_single,12,0.07,0.01,720,0,5,0,5,0.0,1.0,0.0,1.0,True,476.0,"{""theta"": 0.8280450070323491, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.06458333333333334,0.02673611111111111
24E40C4C-A349-4F9F-93AB-01D00FB994AF,0.07,sprt,12,0.07,0.01,4725,0,42,0,42,0.0,0.06875,0.0,0.06875,True,314.0,"{""A"": 0.5, ""B"": 64.0, ""delta"": 2.0}",0.06736111111111111,0.006944444444444444
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,instantaneous,11,0.05,0.01,60,0,5,0,5,0.0,0.9694444444444444,0.0,0.9694444444444444,True,30.0,"{""theta"": 0.8393396531526028}",0.041666666666666664,0.005555555555555556
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,moving_average,11,0.05,0.01,240,0,11,0,11,0.0,0.9805555555555555,0.0,0.9805555555555555,True,116.0,"{""theta"": 0.8392051114353273, ""w"": 3}",0.04097222222222222,0.01875
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,ewma,11,0.05,0.01,240,0,8,0,8,0.0,0.9930555555555556,0.0,0.9930555555555556,True,111.0,"{""theta"": 0.8391651513953672, ""alpha"": 0.5}",0.04236111111111111,0.017708333333333333
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,majority_vote,11,0.05,0.01,300,0,8,0,8,0.0,0.9770833333333333,0.0,0.9770833333333333,True,161.0,"{""theta"": 0.8395776884985519, ""w"": 5, ""k"": 3}",0.04513888888888889,0.021527777777777778
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,debounce,11,0.05,0.01,240,0,7,0,7,0.0,0.9826388888888888,0.0,0.9826388888888888,True,129.0,"{""theta"": 0.8395776884985519, ""n"": 3}",0.04375,0.022222222222222223
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,margin_dual_threshold,11,0.05,0.01,240,76,67,10,57,0.0,1.0,0.0,1.0,True,48.0,"{""theta"": 0.8372306829860787, ""margin"": 0.05}",0.043055555555555555,0.004166666666666667
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,hysteresis,11,0.05,0.01,720,112,5,2,3,0.0,1.0,0.0,1.0,True,518.0,"{""theta"": 0.8988265065869382, ""margin"": 0.05, ""ttt_frames"": 5}",0.04513888888888889,0.40902777777777777
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model,11,0.05,0.01,540,75,8,0,8,0.0,1.0,0.0,1.0,True,349.0,"{""theta"": 0.8712510511071662, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.049305555555555554,0.1753472222222222
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,trust_model_single,11,0.05,0.01,540,0,16,0,16,0.0,1.0,0.0,1.0,True,278.0,"{""theta"": 0.8393396531526028, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.04027777777777778,0.03715277777777778
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.05,sprt,11,0.05,0.01,4725,0,171,0,171,0.0,0.18680555555555556,0.0,0.18680555555555556,True,1097.0,"{""A"": 1.414213562373095, ""B"": 5.656854249492379, ""delta"": -1.0}",0.04791666666666667,0.0024305555555555556
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,instantaneous,11,0.03,0.01,58,0,1,0,1,0.0,0.9694444444444444,0.0,0.9694444444444444,True,21.0,"{""theta"": 0.8395776884985519}",0.022916666666666665,0.005555555555555556
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,moving_average,11,0.03,0.01,232,0,9,0,9,0.0,0.9805555555555555,0.0,0.9805555555555555,True,88.0,"{""theta"": 0.8396678213872458, ""w"": 3}",0.022222222222222223,0.01875
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,ewma,11,0.03,0.01,232,0,20,0,20,0.0,0.9930555555555556,0.0,0.9930555555555556,True,87.0,"{""theta"": 0.8395776884985519, ""alpha"": 0.5}",0.02361111111111111,0.018055555555555554
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,majority_vote,11,0.03,0.01,290,0,17,0,17,0.0,0.9770833333333333,0.0,0.9770833333333333,True,120.0,"{""theta"": 0.8400448472390919, ""w"": 3, ""k"": 2}",0.021527777777777778,0.013541666666666667
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,debounce,11,0.03,0.01,232,0,16,0,16,0.0,0.9826388888888888,0.0,0.9826388888888888,True,96.0,"{""theta"": 0.8400448472390919, ""n"": 2}",0.020833333333333332,0.013541666666666667
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,margin_dual_threshold,11,0.03,0.01,232,74,1,0,1,0.0,1.0,0.0,1.0,True,136.0,"{""theta"": 0.8597458563019714, ""margin"": 0.05}",0.022916666666666665,0.014583333333333334
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,hysteresis,11,0.03,0.01,696,112,24,6,18,0.0,1.0,0.0,1.0,True,457.0,"{""theta"": 0.8820816032887975, ""margin"": 0.05, ""ttt_frames"": 3}",0.02847222222222222,0.2375
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,trust_model,11,0.03,0.01,522,73,10,0,10,0.0,1.0,0.0,1.0,True,341.0,"{""theta"": 0.8762104643557881, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.020833333333333332,0.16875
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,trust_model_single,11,0.03,0.01,522,0,43,0,43,0.0,1.0,0.0,1.0,True,287.0,"{""theta"": 0.841299112398393, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.022222222222222223,0.03715277777777778
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.03,sprt,11,0.03,0.01,4725,0,100,0,100,0.0,0.18680555555555556,0.0,0.18680555555555556,True,109.0,"{""A"": 0.5, ""B"": 2.8284271247461903, ""delta"": -1.2}",0.02013888888888889,0.0038194444444444443
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,instantaneous,11,0.07,0.01,72,0,4,0,4,0.0,0.9694444444444444,0.0,0.9694444444444444,True,36.0,"{""theta"": 0.8386433710174718}",0.06111111111111111,0.005555555555555556
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,moving_average,11,0.07,0.01,288,0,11,0,11,0.0,0.9805555555555555,0.0,0.9805555555555555,True,136.0,"{""theta"": 0.8382696440250397, ""w"": 3}",0.06875,0.017361111111111112
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,ewma,11,0.07,0.01,288,0,10,0,10,0.0,0.9930555555555556,0.0,0.9930555555555556,True,143.0,"{""theta"": 0.8384565075212557, ""alpha"": 0.5}",0.06111111111111111,0.017361111111111112
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,majority_vote,11,0.07,0.01,360,0,11,0,11,0.0,0.9770833333333333,0.0,0.9770833333333333,True,200.0,"{""theta"": 0.8391651513953672, ""w"": 3, ""k"": 2}",0.06180555555555556,0.013541666666666667
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,debounce,11,0.07,0.01,288,0,16,0,16,0.0,0.9826388888888888,0.0,0.9826388888888888,True,160.0,"{""theta"": 0.8391651513953672, ""n"": 2}",0.06041666666666667,0.013541666666666667
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,margin_dual_threshold,11,0.07,0.01,288,88,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,hysteresis,11,0.07,0.01,864,112,90,10,80,0.0,1.0,0.0,1.0,True,144.0,"{""theta"": 0.828412594599645, ""margin"": 0.05, ""ttt_frames"": 2}",0.06388888888888888,0.011805555555555555
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model,11,0.07,0.01,648,87,8,0,8,0.0,1.0,0.0,1.0,True,422.0,"{""theta"": 0.8493519760814725, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.06458333333333334,0.09097222222222222
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,trust_model_single,11,0.07,0.01,648,0,16,0,16,0.0,1.0,0.0,1.0,True,332.0,"{""theta"": 0.8386433710174718, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.06319444444444444,0.036458333333333336
2C32C23E-E30C-498A-8DD2-0EFB9150A02E,0.07,sprt,11,0.07,0.01,4725,0,133,0,133,0.0,0.18680555555555556,0.0,0.18680555555555556,True,803.0,"{""A"": 1.0, ""B"": 7.999999999999999, ""delta"": -1.0}",0.06944444444444445,0.001736111111111111
3600D531-0C55-44A7-AE95-A7A38519464E,0.05,instantaneous,12,0.05,0.01,75,0,8,0,8,0.0,0.9694444444444444,0.0,0.9694444444444444,True,38.0,"{""theta"": 0.8884015536301165}",0.04027777777777778,0.0
3600D531-0C55-44A7-AE95-A7A38519464E,0.05,moving_average,12,0.05,0.01,300,0,12,0,12,0.0,0.9958333333333333,0.0,0.9958333333333333,True,124.0,"{""theta"": 0.8862663081366398, ""w"": 3}",0.044444444444444446,0.012847222222222222
3600D531-0C55-44A7-AE95-A7A38519464E,0.05,ewma,12,0.05,0.01,300,0,14,0,14,0.0,1.0,0.0,1.0,True,123.0,"{""theta"": 0.8858327013092474, ""alpha"": 0.5}",0.04236111111111111,0.015625
3600D531-0C55-44A7-AE95-A7A38519464E,0.05,majority_vote,12,0.05,0.01,375,0,21,0,21,0.0,0.9736111111111111,0.0,0.9736111111111111,True,215.0,"{""theta"": 0.8901597297235182, ""w"": 3, ""k"": 2}",0.04027777777777778,0.007638888888888889
3600D531-0C55-44A7-AE95-A7A38519464E,0.05,debounce,12,0.05,0.01,300,0,11,0,11,0.0,0.9826388888888888,0.0,0.9826388888888888,True,168.0,"{""theta"": 0.8898666237656379, ""n"": 2}",0.04236111111111111,0.007638888888888889
3600D531-0C55-44A7-AE95-A7A38519464E,0.05,margin_dual_threshold,12,0.05,0.01,300,112,88,14,74,0.0,1.0,0.0,1.0,True,48.0,"{""theta"": 0.8800677223384126, ""margin"": 0.05}",0.04097222222222222,0.001388888888888889
3600D531-0C55-44A7-AE95-A7A38519464E,0.05,hysteresis,12,0.05,0.01,900,192,7,2,5,0.0,1.0,0.0006944444444444445,1.0,True,674.0,"{""theta"": 0.930417916542177, ""margin"": 0.05, ""ttt_frames"": 5}",0.04652777777777778,0.259375
3600D531-0C55-44A7-AE95-A7A38519464E,0.05,trust_model,12,0.05,0.01,675,115,5,1,4,0.0,1.0,0.0,1.0,True,475.0,"{""theta"": 0.9143777313016631, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.04861111111111111,0.17048611111111112
3600D531-0C55-44A7-AE95-A7A38519464E,0.05,trust_model_single,12,0.05,0.01,675,0,11,0,11,0.0,1.0,0.0,1.0,True,278.0,"{""theta"": 0.8858327013092474, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.041666666666666664,0.03159722222222222
3600D531-0C55-44A7-AE95-A7A38519464E,0.05,sprt,12,0.05,0.01,4725,0,223,0,223,0.0,0.17222222222222222,0.0,0.17222222222222222,True,321.0,"{""A"": 0.7071067811865476, ""B"": 0.5, ""delta"": -0.7999999999999998}",0.04861111111111111,0.0
3600D531-0C55-44A7-AE95-A7A38519464E,0.03,instantaneous,12,0.03,0.01,76,0,6,0,6,0.0,0.9694444444444444,0.0,0.9694444444444444,True,31.0,"{""theta"": 0.8901354768525966}",0.02638888888888889,0.0
3600D531-0C55-44A7-AE95-A7A38519464E,0.03,moving_average,12,0.03,0.01,304,0,29,0,29,0.0,0.9958333333333333,0.0,0.9958333333333333,True,128.0,"{""theta"": 0.890447883166198, ""w"": 3}",0.02013888888888889,0.012847222222222222
3600D531-0C55-44A7-AE95-A7A38519464E,0.03,ewma,12,0.03,0.01,304,0,32,0,32,0.0,1.0,0.0,1.0,True,83.0,"{""theta"": 0.8872752808357529, ""alpha"": 0.5}",0.029861111111111113,0.016319444444444445
3600D531-0C55-44A7-AE95-A7A38519464E,0.03,majority_vote,12,0.03,0.01,380,0,16,0,16,0.0,0.9736111111111111,0.0,0.9736111111111111,True,220.0,"{""theta"": 0.8951361316040134, ""w"": 3, ""k"": 2}",0.02013888888888889,0.007638888888888889
3600D531-0C55-44A7-AE95-A7A38519464E,0.03,debounce,12,0.03,0.01,304,0,14,0,14,0.0,0.9826388888888888,0.0,0.9826388888888888,True,156.0,"{""theta"": 0.8927292178989221, ""n"": 2}",0.02847222222222222,0.007638888888888889
3600D531-0C55-44A7-AE95-A7A38519464E,0.03,margin_dual_threshold,12,0.03,0.01,304,113,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
3600D531-0C55-44A7-AE95-A7A38519464E,0.03,hysteresis,12,0.03,0.01,912,192,18,9,9,0.0,1.0,0.0006944444444444445,1.0,True,676.0,"{""theta"": 0.9265013444876008, ""margin"": 0.1, ""ttt_frames"": 2}",0.027777777777777776,0.14791666666666667
3600D531-0C55-44A7-AE95-A7A38519464E,0.03,trust_model,12,0.03,0.01,684,116,11,3,8,0.0,1.0,0.0,1.0,True,485.0,"{""theta"": 0.9143777313016631, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.02361111111111111,0.1753472222222222
3600D531-0C55-44A7-AE95-A7A38519464E,0.03,trust_model_single,12,0.03,0.01,684,0,35,0,35,0.0,1.0,0.0,1.0,True,197.0,"{""theta"": 0.8874953940127529, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.027777777777777776,0.03194444444444444
3600D531-0C55-44A7-AE95-A7A38519464E,0.03,sprt,12,0.03,0.01,4725,0,146,0,146,0.0,0.17222222222222222,0.0,0.17222222222222222,True,320.0,"{""A"": 0.7071067811865476, ""B"": 0.5, ""delta"": -1.0}",0.022916666666666665,0.0
