enrolled_user,target,cell,margin,dwell,cell_class,distinct_calib_impostors,target_FAR,tolerance,n_candidates,n_rejected_unreachable,n_in_band,n_in_band_rejected_unreachable,n_eligible,achievable_min_FAR,achievable_max_FAR,achievable_min_FAR_reachable,achievable_max_FAR_reachable,feasible,chosen_index,chosen_params,calib_FAR,calib_FRR
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0_k1,0.0,1,instantaneous,11,0.07,0.01,80,0,8,0,8,0.0,0.9694444444444444,0.0,0.9694444444444444,True,39.0,"{""theta"": 0.8737030228758169, ""m"": 0.0, ""k"": 1}",0.06041666666666667,0.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0_k2,0.0,2,dwell_only,11,0.07,0.01,80,0,6,0,6,0.0,0.9722222222222222,0.0,0.9722222222222222,True,46.0,"{""theta"": 0.8805147058823529, ""m"": 0.0, ""k"": 2}",0.06111111111111111,0.007638888888888889
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0_k3,0.0,3,dwell_only,11,0.07,0.01,80,0,0,0,0,0.0,0.9875,0.0,0.9875,False,,null,,
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0_k5,0.0,5,dwell_only,11,0.07,0.01,80,0,5,0,5,0.0,0.9951388888888889,0.0,0.9951388888888889,True,53.0,"{""theta"": 0.9195473141339869, ""m"": 0.0, ""k"": 5}",0.06666666666666667,0.034027777777777775
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0_k10,0.0,10,dwell_only,11,0.07,0.01,80,0,2,0,2,0.0,1.0,0.0,1.0,True,71.0,"{""theta"": 0.9758986928104575, ""m"": 0.0, ""k"": 10}",0.06944444444444445,0.6354166666666666
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.05_k1,0.05,1,margin_only,11,0.07,0.01,80,10,5,0,5,0.0,0.9944444444444445,0.0,0.9944444444444445,True,37.0,"{""theta"": 0.8654394482151841, ""m"": 0.05, ""k"": 1}",0.06041666666666667,0.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.05_k2,0.05,2,hysteresis,11,0.07,0.01,80,10,7,0,7,0.0,0.9972222222222222,0.011111111111111112,0.9972222222222222,True,37.0,"{""theta"": 0.8654394482151841, ""m"": 0.05, ""k"": 2}",0.06597222222222222,0.007638888888888889
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.05_k3,0.05,3,hysteresis,11,0.07,0.01,80,10,0,0,0,0.0,1.0,0.015277777777777777,1.0,False,,null,,
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.05_k5,0.05,5,hysteresis,11,0.07,0.01,80,10,7,0,7,0.0006944444444444445,1.0,0.03888888888888889,1.0,True,57.0,"{""theta"": 0.9344362745098039, ""m"": 0.05, ""k"": 5}",0.06666666666666667,0.2701388888888889
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.05_k10,0.05,10,hysteresis,11,0.07,0.01,80,10,0,0,0,0.07361111111111111,1.0,0.09375,1.0,False,,null,,
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.1_k1,0.1,1,margin_only,11,0.07,0.01,80,18,1,0,1,0.0,1.0,0.0,1.0,True,29.0,"{""theta"": 0.8478349673202614, ""m"": 0.1, ""k"": 1}",0.06180555555555556,0.0
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.1_k2,0.1,2,hysteresis,11,0.07,0.01,80,18,10,0,10,0.005555555555555556,1.0,0.016666666666666666,1.0,True,34.0,"{""theta"": 0.8625408496732027, ""m"": 0.1, ""k"": 2}",0.0625,0.008333333333333333
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.1_k3,0.1,3,hysteresis,11,0.07,0.01,80,18,2,0,2,0.014583333333333334,1.0,0.04027777777777778,1.0,True,57.0,"{""theta"": 0.9344362745098039, ""m"": 0.1, ""k"": 3}",0.06944444444444445,0.36354166666666665
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.1_k5,0.1,5,hysteresis,11,0.07,0.01,80,18,6,6,0,0.03819444444444445,1.0,0.0875,1.0,False,,null,,
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.1_k10,0.1,10,hysteresis,11,0.07,0.01,80,18,0,0,0,0.08680555555555555,1.0,0.17708333333333334,1.0,False,,null,,
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.2_k1,0.2,1,margin_only,11,0.07,0.01,80,27,0,0,0,0.0,1.0,0.04027777777777778,1.0,False,,null,,
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.2_k2,0.2,2,hysteresis,11,0.07,0.01,80,27,12,2,10,0.016666666666666666,1.0,0.06944444444444445,1.0,True,43.0,"{""theta"": 0.8779616013071896, ""m"": 0.2, ""k"": 2}",0.06944444444444445,0.19791666666666666
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.2_k3,0.2,3,hysteresis,11,0.07,0.01,80,27,3,3,0,0.04027777777777778,1.0,0.08888888888888889,1.0,False,,null,,
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.2_k5,0.2,5,hysteresis,11,0.07,0.01,80,27,0,0,0,0.08333333333333333,1.0,0.12222222222222222,1.0,False,,null,,
0A986513-7828-4D53-AA1F-E02D6DF9561B,0.07,m0.2_k10,0.2,10,hysteresis,11,0.07,0.01,80,27,0,0,0,0.17291666666666666,1.0,0.25625,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0_k1,0.0,1,instantaneous,12,0.05,0.01,80,0,7,0,7,0.0,0.9708333333333333,0.0,0.9708333333333333,True,35.0,"{""theta"": 0.8225159943531674, ""m"": 0.0, ""k"": 1}",0.04791666666666667,0.034722222222222224
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0_k2,0.0,2,dwell_only,12,0.05,0.01,80,0,8,0,8,0.0,0.9784722222222222,0.0,0.9784722222222222,True,41.0,"{""theta"": 0.8277040218664584, ""m"": 0.0, ""k"": 2}",0.04791666666666667,0.040625
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0_k3,0.0,3,dwell_only,12,0.05,0.01,80,0,0,0,0,0.0,0.9784722222222222,0.0,0.9784722222222222,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0_k5,0.0,5,dwell_only,12,0.05,0.01,80,0,2,0,2,0.0,0.9805555555555555,0.0,0.9805555555555555,True,60.0,"{""theta"": 0.920636470128856, ""m"": 0.0, ""k"": 5}",0.04861111111111111,0.20347222222222222
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0_k10,0.0,10,dwell_only,12,0.05,0.01,80,0,3,0,3,0.0,0.9805555555555555,0.0,0.9805555555555555,True,66.0,"{""theta"": 0.9457243264349864, ""m"": 0.0, ""k"": 10}",0.04722222222222222,0.4878472222222222
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.05_k1,0.05,1,margin_only,12,0.05,0.01,80,6,4,0,4,0.0,1.0,0.0,1.0,True,36.0,"{""theta"": 0.8238563662031058, ""m"": 0.05, ""k"": 1}",0.04375,0.034722222222222224
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.05_k2,0.05,2,hysteresis,12,0.05,0.01,80,6,0,0,0,0.0,1.0,0.0020833333333333333,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.05_k3,0.05,3,hysteresis,12,0.05,0.01,80,6,4,0,4,0.0,1.0,0.004861111111111111,1.0,True,49.0,"{""theta"": 0.8404035382813204, ""m"": 0.05, ""k"": 3}",0.043055555555555555,0.050694444444444445
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.05_k5,0.05,5,hysteresis,12,0.05,0.01,80,6,5,0,5,0.001388888888888889,1.0,0.010416666666666666,1.0,True,62.0,"{""theta"": 0.9294676298320969, ""m"": 0.05, ""k"": 5}",0.04722222222222222,0.3190972222222222
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.05_k10,0.05,10,hysteresis,12,0.05,0.01,80,6,1,0,1,0.02013888888888889,1.0,0.0375,1.0,True,72.0,"{""theta"": 0.9689669953143304, ""m"": 0.05, ""k"": 10}",0.05,0.6336805555555556
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.1_k1,0.1,1,margin_only,12,0.05,0.01,80,12,1,0,1,0.0,1.0,0.0,1.0,True,35.0,"{""theta"": 0.8225159943531674, ""m"": 0.1, ""k"": 1}",0.041666666666666664,0.0375
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.1_k2,0.1,2,hysteresis,12,0.05,0.01,80,12,0,0,0,0.0020833333333333333,1.0,0.011111111111111112,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.1_k3,0.1,3,hysteresis,12,0.05,0.01,80,12,0,0,0,0.004861111111111111,1.0,0.022222222222222223,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.1_k5,0.1,5,hysteresis,12,0.05,0.01,80,12,9,5,4,0.010416666666666666,1.0,0.044444444444444446,1.0,True,64.0,"{""theta"": 0.9373271085513472, ""m"": 0.1, ""k"": 5}",0.04722222222222222,0.4930555555555556
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.1_k10,0.1,10,hysteresis,12,0.05,0.01,80,12,1,1,0,0.0375,1.0,0.11180555555555556,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.2_k1,0.2,1,margin_only,12,0.05,0.01,80,24,0,0,0,0.0,1.0,0.003472222222222222,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.2_k2,0.2,2,hysteresis,12,0.05,0.01,80,24,0,0,0,0.011111111111111112,1.0,0.03958333333333333,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.2_k3,0.2,3,hysteresis,12,0.05,0.01,80,24,0,0,0,0.022222222222222223,1.0,0.050694444444444445,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.2_k5,0.2,5,hysteresis,12,0.05,0.01,80,24,3,3,0,0.044444444444444446,1.0,0.13125,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.05,m0.2_k10,0.2,10,hysteresis,12,0.05,0.01,80,24,0,0,0,0.11180555555555556,1.0,0.2,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0_k1,0.0,1,instantaneous,12,0.03,0.01,80,0,7,0,7,0.0,0.9708333333333333,0.0,0.9708333333333333,True,40.0,"{""theta"": 0.8452261095926071, ""m"": 0.0, ""k"": 1}",0.02013888888888889,0.036458333333333336
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0_k2,0.0,2,dwell_only,12,0.03,0.01,80,0,9,0,9,0.0,0.9784722222222222,0.0,0.9784722222222222,True,43.0,"{""theta"": 0.84808224676859, ""m"": 0.0, ""k"": 2}",0.02013888888888889,0.04201388888888889
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0_k3,0.0,3,dwell_only,12,0.03,0.01,80,0,9,0,9,0.0,0.9784722222222222,0.0,0.9784722222222222,True,53.0,"{""theta"": 0.8792772489712554, ""m"": 0.0, ""k"": 3}",0.029861111111111113,0.06111111111111111
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0_k5,0.0,5,dwell_only,12,0.03,0.01,80,0,5,0,5,0.0,0.9805555555555555,0.0,0.9805555555555555,True,63.0,"{""theta"": 0.933047647403358, ""m"": 0.0, ""k"": 5}",0.02847222222222222,0.3920138888888889
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0_k10,0.0,10,dwell_only,12,0.03,0.01,80,0,3,0,3,0.0,0.9805555555555555,0.0,0.9805555555555555,True,72.0,"{""theta"": 0.9689669953143304, ""m"": 0.0, ""k"": 10}",0.027083333333333334,0.6461805555555555
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.05_k1,0.05,1,margin_only,12,0.03,0.01,80,6,1,0,1,0.0,1.0,0.0,1.0,True,34.0,"{""theta"": 0.8381028043933154, ""m"": 0.05, ""k"": 1}",0.029861111111111113,0.03680555555555556
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.05_k2,0.05,2,hysteresis,12,0.03,0.01,80,6,9,0,9,0.0,1.0,0.0020833333333333333,1.0,True,39.0,"{""theta"": 0.8434341177825168, ""m"": 0.05, ""k"": 2}",0.022222222222222223,0.043055555555555555
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.05_k3,0.05,3,hysteresis,12,0.03,0.01,80,6,7,0,7,0.0,1.0,0.004861111111111111,1.0,True,56.0,"{""theta"": 0.9004295197188599, ""m"": 0.05, ""k"": 3}",0.029861111111111113,0.11631944444444445
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.05_k5,0.05,5,hysteresis,12,0.03,0.01,80,6,1,0,1,0.001388888888888889,1.0,0.010416666666666666,1.0,True,68.0,"{""theta"": 0.9534361577508785, ""m"": 0.05, ""k"": 5}",0.025694444444444443,0.5409722222222222
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.05_k10,0.05,10,hysteresis,12,0.03,0.01,80,6,1,1,0,0.02013888888888889,1.0,0.0375,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.1_k1,0.1,1,margin_only,12,0.03,0.01,80,12,4,0,4,0.0,1.0,0.0,1.0,True,30.0,"{""theta"": 0.8306435486939197, ""m"": 0.1, ""k"": 1}",0.025,0.03784722222222222
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.1_k2,0.1,2,hysteresis,12,0.03,0.01,80,12,2,0,2,0.0020833333333333333,1.0,0.011111111111111112,1.0,True,50.0,"{""theta"": 0.862037052833929, ""m"": 0.1, ""k"": 2}",0.029861111111111113,0.07951388888888888
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.1_k3,0.1,3,hysteresis,12,0.03,0.01,80,12,13,2,11,0.004861111111111111,1.0,0.022222222222222223,1.0,True,57.0,"{""theta"": 0.9075816868410778, ""m"": 0.1, ""k"": 3}",0.029166666666666667,0.28020833333333334
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.1_k5,0.1,5,hysteresis,12,0.03,0.01,80,12,2,2,0,0.010416666666666666,1.0,0.044444444444444446,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.1_k10,0.1,10,hysteresis,12,0.03,0.01,80,12,0,0,0,0.0375,1.0,0.11180555555555556,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.2_k1,0.2,1,margin_only,12,0.03,0.01,80,24,1,0,1,0.0,1.0,0.003472222222222222,1.0,True,53.0,"{""theta"": 0.8792772489712554, ""m"": 0.2, ""k"": 1}",0.02361111111111111,0.29270833333333335
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.2_k2,0.2,2,hysteresis,12,0.03,0.01,80,24,2,2,0,0.011111111111111112,1.0,0.03958333333333333,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.2_k3,0.2,3,hysteresis,12,0.03,0.01,80,24,20,20,0,0.022222222222222223,1.0,0.050694444444444445,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.2_k5,0.2,5,hysteresis,12,0.03,0.01,80,24,0,0,0,0.044444444444444446,1.0,0.13125,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.03,m0.2_k10,0.2,10,hysteresis,12,0.03,0.01,80,24,0,0,0,0.11180555555555556,1.0,0.2,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0_k1,0.0,1,instantaneous,12,0.07,0.01,80,0,7,0,7,0.0,0.9708333333333333,0.0,0.9708333333333333,True,39.0,"{""theta"": 0.8127645450995704, ""m"": 0.0, ""k"": 1}",0.06041666666666667,0.034722222222222224
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0_k2,0.0,2,dwell_only,12,0.07,0.01,80,0,6,0,6,0.0,0.9784722222222222,0.0,0.9784722222222222,True,44.0,"{""theta"": 0.8170193434055206, ""m"": 0.0, ""k"": 2}",0.06041666666666667,0.04027777777777778
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0_k3,0.0,3,dwell_only,12,0.07,0.01,80,0,6,0,6,0.0,0.9784722222222222,0.0,0.9784722222222222,True,49.0,"{""theta"": 0.8238563662031058, ""m"": 0.0, ""k"": 3}",0.06458333333333334,0.04895833333333333
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0_k5,0.0,5,dwell_only,12,0.07,0.01,80,0,1,0,1,0.0,0.9805555555555555,0.0,0.9805555555555555,True,54.0,"{""theta"": 0.8699726669269816, ""m"": 0.0, ""k"": 5}",0.06319444444444444,0.06354166666666666
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0_k10,0.0,10,dwell_only,12,0.07,0.01,80,0,0,0,0,0.0,0.9805555555555555,0.0,0.9805555555555555,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.05_k1,0.05,1,margin_only,12,0.07,0.01,80,6,7,0,7,0.0,1.0,0.0,1.0,True,34.0,"{""theta"": 0.807594689574385, ""m"": 0.05, ""k"": 1}",0.06111111111111111,0.034375
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.05_k2,0.05,2,hysteresis,12,0.07,0.01,80,6,0,0,0,0.0,1.0,0.0020833333333333333,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.05_k3,0.05,3,hysteresis,12,0.07,0.01,80,6,0,0,0,0.0,1.0,0.004861111111111111,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.05_k5,0.05,5,hysteresis,12,0.07,0.01,80,6,3,0,3,0.001388888888888889,1.0,0.010416666666666666,1.0,True,55.0,"{""theta"": 0.891452772354549, ""m"": 0.05, ""k"": 5}",0.06388888888888888,0.12152777777777778
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.05_k10,0.05,10,hysteresis,12,0.07,0.01,80,6,1,0,1,0.02013888888888889,1.0,0.0375,1.0,True,71.0,"{""theta"": 0.9656384224912143, ""m"": 0.05, ""k"": 10}",0.06319444444444444,0.5673611111111111
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.1_k1,0.1,1,margin_only,12,0.07,0.01,80,12,4,0,4,0.0,1.0,0.0,1.0,True,44.0,"{""theta"": 0.8170193434055206, ""m"": 0.1, ""k"": 1}",0.06805555555555555,0.036458333333333336
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.1_k2,0.1,2,hysteresis,12,0.07,0.01,80,12,0,0,0,0.0020833333333333333,1.0,0.011111111111111112,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.1_k3,0.1,3,hysteresis,12,0.07,0.01,80,12,0,0,0,0.004861111111111111,1.0,0.022222222222222223,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.1_k5,0.1,5,hysteresis,12,0.07,0.01,80,12,1,0,1,0.010416666666666666,1.0,0.044444444444444446,1.0,True,56.0,"{""theta"": 0.9004295197188599, ""m"": 0.1, ""k"": 5}",0.06388888888888888,0.2482638888888889
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.1_k10,0.1,10,hysteresis,12,0.07,0.01,80,12,1,1,0,0.0375,1.0,0.11180555555555556,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.2_k1,0.2,1,margin_only,12,0.07,0.01,80,24,1,0,1,0.0,1.0,0.003472222222222222,1.0,True,54.0,"{""theta"": 0.8699726669269816, ""m"": 0.2, ""k"": 1}",0.06736111111111111,0.2743055555555556
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.2_k2,0.2,2,hysteresis,12,0.07,0.01,80,24,0,0,0,0.011111111111111112,1.0,0.03958333333333333,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.2_k3,0.2,3,hysteresis,12,0.07,0.01,80,24,0,0,0,0.022222222222222223,1.0,0.050694444444444445,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.2_k5,0.2,5,hysteresis,12,0.07,0.01,80,24,2,2,0,0.044444444444444446,1.0,0.13125,1.0,False,,null,,
136562B6-95B2-483D-88DC-065F28409FD2,0.07,m0.2_k10,0.2,10,hysteresis,12,0.07,0.01,80,24,0,0,0,0.11180555555555556,1.0,0.2,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0_k1,0.0,1,instantaneous,12,0.05,0.01,40,0,0,0,0,0.0,0.9715277777777778,0.0,0.9715277777777778,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0_k2,0.0,2,dwell_only,12,0.05,0.01,40,0,0,0,0,0.001388888888888889,0.9881944444444445,0.001388888888888889,0.9881944444444445,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0_k3,0.0,3,dwell_only,12,0.05,0.01,40,0,0,0,0,0.0,0.9895833333333334,0.0,0.9895833333333334,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0_k5,0.0,5,dwell_only,12,0.05,0.01,40,0,5,0,5,0.0,1.0,0.0,1.0,True,20.0,"{""theta"": 0.9031037827352085, ""m"": 0.0, ""k"": 5}",0.05,0.31805555555555554
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0_k10,0.0,10,dwell_only,12,0.05,0.01,40,0,3,0,3,0.0,1.0,0.0,1.0,True,31.0,"{""theta"": 0.9571290009699321, ""m"": 0.0, ""k"": 10}",0.04722222222222222,0.6322916666666667
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.05_k1,0.05,1,margin_only,12,0.05,0.01,40,5,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.05_k2,0.05,2,hysteresis,12,0.05,0.01,40,5,0,0,0,0.0,1.0,0.001388888888888889,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.05_k3,0.05,3,hysteresis,12,0.05,0.01,40,5,0,0,0,0.0,1.0,0.005555555555555556,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.05_k5,0.05,5,hysteresis,12,0.05,0.01,40,5,6,0,6,0.0,1.0,0.019444444444444445,1.0,True,23.0,"{""theta"": 0.917776935014549, ""m"": 0.05, ""k"": 5}",0.05,0.35208333333333336
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.05_k10,0.05,10,hysteresis,12,0.05,0.01,40,5,2,2,0,0.03194444444444444,1.0,0.05416666666666667,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.1_k1,0.1,1,margin_only,12,0.05,0.01,40,10,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.1_k2,0.1,2,hysteresis,12,0.05,0.01,40,10,0,0,0,0.0,1.0,0.0125,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.1_k3,0.1,3,hysteresis,12,0.05,0.01,40,10,0,0,0,0.005555555555555556,1.0,0.025,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.1_k5,0.1,5,hysteresis,12,0.05,0.01,40,10,4,3,1,0.019444444444444445,1.0,0.05,1.0,True,29.0,"{""theta"": 0.9452852182347237, ""m"": 0.1, ""k"": 5}",0.05,0.6045138888888889
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.1_k10,0.1,10,hysteresis,12,0.05,0.01,40,10,0,0,0,0.05416666666666667,1.0,0.1125,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.2_k1,0.2,1,margin_only,12,0.05,0.01,40,20,0,0,0,0.0,1.0,0.08958333333333333,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.2_k2,0.2,2,hysteresis,12,0.05,0.01,40,20,0,0,0,0.0125,1.0,0.14305555555555555,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.2_k3,0.2,3,hysteresis,12,0.05,0.01,40,20,0,0,0,0.025,1.0,0.1951388888888889,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.2_k5,0.2,5,hysteresis,12,0.05,0.01,40,20,2,2,0,0.05,1.0,0.22708333333333333,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.05,m0.2_k10,0.2,10,hysteresis,12,0.05,0.01,40,20,0,0,0,0.1125,1.0,0.3680555555555556,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,m0_k1,0.0,1,instantaneous,12,0.03,0.01,40,0,0,0,0,0.0,0.9715277777777778,0.0,0.9715277777777778,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,m0_k2,0.0,2,dwell_only,12,0.03,0.01,40,0,0,0,0,0.001388888888888889,0.9881944444444445,0.001388888888888889,0.9881944444444445,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,m0_k3,0.0,3,dwell_only,12,0.03,0.01,40,0,8,0,8,0.0,0.9895833333333334,0.0,0.9895833333333334,True,16.0,"{""theta"": 0.8859223957322988, ""m"": 0.0, ""k"": 3}",0.029166666666666667,0.15347222222222223
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,m0_k5,0.0,5,dwell_only,12,0.03,0.01,40,0,4,0,4,0.0,1.0,0.0,1.0,True,28.0,"{""theta"": 0.9403491755577109, ""m"": 0.0, ""k"": 5}",0.027083333333333334,0.5534722222222223
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,m0_k10,0.0,10,dwell_only,12,0.03,0.01,40,0,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,m0.05_k1,0.05,1,margin_only,12,0.03,0.01,40,5,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,m0.05_k2,0.05,2,hysteresis,12,0.03,0.01,40,5,0,0,0,0.0,1.0,0.001388888888888889,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,m0.05_k3,0.05,3,hysteresis,12,0.03,0.01,40,5,9,0,9,0.0,1.0,0.005555555555555556,1.0,True,20.0,"{""theta"": 0.9031037827352085, ""m"": 0.05, ""k"": 3}",0.029166666666666667,0.20520833333333333
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,m0.05_k5,0.05,5,hysteresis,12,0.03,0.01,40,5,2,0,2,0.0,1.0,0.019444444444444445,1.0,True,30.0,"{""theta"": 0.9516973811833171, ""m"": 0.05, ""k"": 5}",0.024305555555555556,0.6413194444444444
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,m0.05_k10,0.05,10,hysteresis,12,0.03,0.01,40,5,0,0,0,0.03194444444444444,1.0,0.05416666666666667,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,m0.1_k1,0.1,1,margin_only,12,0.03,0.01,40,10,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
1538C99F-BA1E-4EFB-A949-6C7C47701B20,0.03,m0.1_k2,0.1,2,hysteresis,12,0.03,0.01,40,10,0,0,0,0.0,1.0,0.0125,1.0,False,,null,,
